Id,URI,Language,Name,Source_Url,Street1,City,StateTer,Zip,Phone/0,CFO_Agency,Fed_Branch,Contact_Url/0/Url,Contact_Url/0/Description,Contact_Url/0/Language,Contact_Url/1/Url,Contact_Url/1/Description,Contact_Url/1/Language,Contact_Url/2/Url,Contact_Url/2/Description,Contact_Url/2/Language,Contact_Url/3/Url,Contact_Url/3/Description,Contact_Url/3/Language,Contact_Url/4/Url,Contact_Url/4/Description,Contact_Url/4/Language,Contact_Url/5/Url,Contact_Url/5/Description,Contact_Url/5/Language,Contact_Url/6/Url,Contact_Url/6/Description,Contact_Url/6/Language,Web_Url/0/Url,Web_Url/0/Description,Web_Url/0/Language,In_Person_Url/0/Url,In_Person_Url/0/Description,In_Person_Url/0/Language,In_Person_Url/1/Url,In_Person_Url/1/Description,In_Person_Url/1/Language,In_Person_Url/2/Url,In_Person_Url/2/Description,In_Person_Url/2/Language,Description,Parent/Id,Parent/URI,Parent/Name,Child/0/Id,Child/0/URI,Child/0/Name,Child/1/Id,Child/1/URI,Child/1/Name,Child/2/Id,Child/2/URI,Child/2/Name,Alt_Language/0/Id,Alt_Language/0/URI,Alt_Language/0/Name,Alt_Language/0/Language,Tollfree/0,Email
49687,null/api/USAGovAPI/contacts.json/contact/49687,en,Substance Abuse and Mental Health Services Administration,http://www.usa.gov/directory/federal/substance-abuse-and-mental-health-services-administration.shtml,SAMHSA Health Information Network,Rockville,MD,20847-2345,,No,EXEC,http://www.samhsa.gov/about-us/contact-us,Contact the Substance Abuse and Mental Health Services Administration,en,http://www.suicidepreventionlifeline.org/,Suicide Prevention Hotline,en,,,,,,,,,,,,,,,,http://www.samhsa.gov/,Substance Abuse and Mental Health Services Administration,en,,,,,,,,,,"Through grants and research, the Substance Abuse and Mental Health Services Administration works to improve substance abuse and mental health treatment services to those who are most in need of them.",49021,null/api/USAGovAPI/contacts.json/contact/49021,U.S. Department of Health and Human Services (HHS),,,,,,,,,,50094,null/api/USAGovAPI/contacts.json/contact/50094,Instituto Nacional sobre el Abuso de Drogas,es,1-877-726-4727</br>1-800-273-8255 (Suicide Prevention Lifeline),SAMHSAInfo@sanhsa.hhs.gov
49688,null/api/USAGovAPI/contacts.json/contact/49688,en,Supreme Court of the United States,http://www.usa.gov/directory/federal/supreme-court-of-the-united-states.shtml,"One First Street, NE",Washington,DC,20543,1-202-479-3000</br>1-202-479-3030 (Visitor Information),No,JUD,http://www.supremecourt.gov/contact/contactus.aspx,Contact the Supreme Court of the United States,en,,,,,,,,,,,,,,,,,,,http://www.supremecourtus.gov/,Supreme Court of the United States,en,,,,,,,,,,"The U.S. Supreme Court is the final appellate court of the U.S. judicial system, having the power to review and overturn the decisions of lower courts. The Supreme Court also has original jurisdiction (being the first and final court to hear a case) in certain cases involving public officials, ambassadors, or disputes between states.",,,,,,,,,,,,,50160,null/api/USAGovAPI/contacts.json/contact/50160,Corte Suprema de Estados Unidos,es,,
49690,null/api/USAGovAPI/contacts.json/contact/49690,en,"Surface Mining, Reclamation and Enforcement",http://www.usa.gov/directory/federal/surface-mining-reclamation-and-enforcement.shtml,1951 Constitution Ave NW,Washington,DC,20240,(202) 208-2565,,,http://www.osmre.gov/Contactus.shtm,"Contact the Surface Mining, Reclamation and Enforcement",en,,,,,,,,,,,,,,,,,,,http://www.osmre.gov/,"Surface Mining, Reclamation and Enforcement",en,,,,,,,,,,"The Office of Surface Mining, Reclamation and Enforcement works to protect populations and the environment during surface coal mining operations. The Office also works to clean and put to good use abandoned mine sites. These missions are accomplished primarily through regulation and oversight of state programs.",49033,null/api/USAGovAPI/contacts.json/contact/49033,Department of the Interior (DOI),,,,,,,,,,,,,,,getinfo@osmre.gov
49691,null/api/USAGovAPI/contacts.json/contact/49691,en,Surface Transportation Board,http://www.usa.gov/directory/federal/surface-transportation-board.shtml,395 E St SW,Washington,DC,20423,"(202) 245-0245</br>(202) 245-0238 (Office of Public Assistance, Governmental Affairs and Compliance)",,,http://www.stb.dot.gov/stb/contact.html,Contact the Surface Transportation Board,en,,,,,,,,,,,,,,,,,,,http://www.stb.dot.gov/,Surface Transportation Board,en,,,,,,,,,,"The Surface Transportation Board regulates and decides disputes involving railroad rates, railroad mergers or line sales, and certain other transportation matters.",49035,null/api/USAGovAPI/contacts.json/contact/49035,Department of Transportation (DOT),,,,,,,,,,,,,,,STBHelp@stb.dot.gov
49692,null/api/USAGovAPI/contacts.json/contact/49692,en,Susquehanna River Basin Commission,http://www.usa.gov/directory/federal/susquehanna-river-basin-commission.shtml,1721 Front St,Harrisburg,PA,17102,(717) 238-0423,,,http://www.srbc.net/about/staffinfo.htm,Contact the Susquehanna River Basin Commission Contact the Susquehanna River Basin Commission,en,,,,,,,,,,,,,,,,,,,http://www.srbc.net/,Susquehanna River Basin Commission,en,,,,,,,,,,"The Susquehanna River Basin Commission is an interstate body, with representatives from New York, Maryland, Pennsylvania and the federal government, that manages the environmental stewardship and economic development of the Susquehanna river and its tributaries.",,,,,,,,,,,,,,,,,,srbc@srbc.net
49694,null/api/USAGovAPI/contacts.json/contact/49694,en,Tax Court,http://www.usa.gov/directory/federal/tax-court.shtml,400 Second St NW,Washington,DC,20217,(202) 521-0700,No,JUD,http://www.ustaxcourt.gov/phone.htm,Contact the Tax Court,en,,,,,,,,,,,,,,,,,,,http://www.ustaxcourt.gov/,Tax Court,en,,,,,,,,,,The Tax Court decides disputes between the Internal Revenue Service and taxpayers.,,,,,,,,,,,,,,,,,,
49696,null/api/USAGovAPI/contacts.json/contact/49696,en,Taxpayer Advocacy Panel,http://www.usa.gov/directory/federal/taxpayer-advocacy-panel.shtml,1111 Constitution Ave NW,Washington,DC,20224,,,,http://www.improveirs.org/speakup.aspx,Contact the Taxpayer Advocacy Panel,en,,,,,,,,,,,,,,,,,,,http://www.improveirs.org,Taxpayer Advocacy Panel,en,,,,,,,,,,The Taxpayer Advocacy Panel is a volunteer organization that works to improve the customer service of the Internal Revenue Service by collecting the comments and recommendations of taxpayers and bringing their concerns to the attention of the IRS.,49034,null/api/USAGovAPI/contacts.json/contact/49034,U.S. Department of the Treasury,,,,,,,,,,,,,,(888) 912-1227,
49699,null/api/USAGovAPI/contacts.json/contact/49699,en,Transportation Command,http://www.usa.gov/directory/federal/transportation-command.shtml,US Transportation Command,Scott Air Force Base,IL,62225-5357,(618) 220-4999,No,EXEC,http://www.transcom.mil/contactUs.cfm,Contact the Transportation Command,en,,,,,,,,,,,,,,,,,,,http://www.transcom.mil,Transportation Command,en,,,,,,,,,,"The U.S. Transportation Command provides transportation services and capabilities to the other combatant commands, the military services and defense agencies..",49726,null/api/USAGovAPI/contacts.json/contact/49726,Unified Combatant Commands (Defense Department),,,,,,,,,,,,,,,
49706,null/api/USAGovAPI/contacts.json/contact/49706,en,TRICARE Management,http://www.usa.gov/directory/federal/tricare-management.shtml,7700 Arlington Blvd,Falls Church,VA,22042-5101,,,,http://www.tricare.mil/contactus/,Contact the TRICARE Management,en,http://www.tricare.mil/ContactUs/CallUs.aspx,TRICARE Toll Free Numbers,en,http://www.tricare.mil/ContactUs/MH_CrisisLines.aspx,Mental Health Crisis Hotlines,en,,,,,,,,,,,,,http://www.tricare.mil/,TRICARE Management,en,http://www.tricare.mil/ContactUs/TSC.aspx,Find a TRICARE Service Center Near You,en,,,,,,,"TRICARE Management is a part of the military health system, providing health care resources to the uniformed services.",49229,null/api/USAGovAPI/contacts.json/contact/49229,Department of Defense,,,,,,,,,,,,,,,
49709,null/api/USAGovAPI/contacts.json/contact/49709,en,U.S. Capitol Visitor Center,http://www.usa.gov/directory/federal/us-capitol-visitor-center.shtml,United States Capitol,Washington,DC,20510,1-202-226-8000,No,LEG,http://www.visitthecapitol.gov/content/contact-us,Contact the U.S. Capitol Visitor Center,en,,,,,,,,,,,,,,,,,,,http://www.visitthecapitol.gov,U.S. Capitol Visitor Center Capitol Visitor Center,en,,,,,,,,,,"Take a tour of the historic Capitol, where you can see the Crypt of the Capitol, the Rotunda, and National Statuary Hall. All tours begin and end at the Capitol Visitor Center.",49088,null/api/USAGovAPI/contacts.json/contact/49088,Architect of the Capitol,,,,,,,,,,,,,,,
49711,null/api/USAGovAPI/contacts.json/contact/49711,en,U.S. Immigration and Customs Enforcement,http://www.usa.gov/directory/federal/us-immigration-and-customs-enforcement.shtml,,,AK,,"1-802-872-6199 (to report suspicious activity if you are calling from outside the U.S., Canada, or Mexico)",No,EXEC,http://www.ice.gov/contact/,Contact the U.S. Immigration and Customs Enforcement,en,,,,,,,,,,,,,,,,,,,http://www.ice.gov/,U.S. Immigration and Customs Enforcement,en,https://locator.ice.gov/odls/homePage.do,Detainee Locator,en,http://www.ice.gov/detention-facilities/,Detention Facilities,en,,,,"Immigration and Customs Enforcement enforces federal laws governing border control, customs, trade, and immigration.",49022,null/api/USAGovAPI/contacts.json/contact/49022,Department of Homeland Security (DHS),,,,,,,,,,79233,null/api/USAGovAPI/contacts.json/contact/79233,Servicio de Control de Inmigración y Aduanas,es,"1-866-347-2423 (to report suspicious activity if you are calling from the U.S., Canada, or Mexico)",
49712,null/api/USAGovAPI/contacts.json/contact/49712,en,U.S. International Trade Commission,http://www.usa.gov/directory/federal/us-inter-trade-commission.shtml,"500 East Street, SW",Washington,DC,20436,1-202-205-2000,No,EXEC,http://www.usitc.gov/scripts/contact_us.asp,Contact the U.S. International Trade Commission,en,,,,,,,,,,,,,,,,,,,http://www.usitc.gov/,U.S. International Trade Commission,en,,,,,,,,,,"The International Trade Commission is a quasi-judicial body that investigates whether or not, and to what extent, an unfair trade practice harms U.S. businesses. When unfair trade practices are found to harm U.S. businesses, the Commission may implement corrective measures. The Commission also provides the President and Congress impartial information on international trade to inform trade policy.",,,,,,,,,,,,,50061,null/api/USAGovAPI/contacts.json/contact/50061,Comercio Electrónico Internacional,es,,
49713,null/api/USAGovAPI/contacts.json/contact/49713,en,"U.S. Military Academy, West Point",http://www.usa.gov/directory/federal/us-military-academy-west-point.shtml,West Point Admissions,West Point,NY,10996,(845) 938-4041</br>(845) 938-2638 (Visitor's Center),,,http://www.usma.edu/admissions/SitePages/Contact.aspx,"Contact the U.S. Military Academy, West Point Contact West Point Admissions",en,,,,,,,,,,,,,,,,,,,http://www.usma.edu/,"U.S. Military Academy, West Point",en,http://www.usma.edu/admissions/SitePages/Admissions%20Team%202.aspx,Find Your Local West Point Recruitment Team,en,,,,,,,The U.S. Military Academy at West Point provides higher education and training for Army cadets. Graduates go on to become commissioned officers in the U.S. Army.,49229,null/api/USAGovAPI/contacts.json/contact/49229,Department of Defense,,,,,,,,,,,,,,,webteam@usma.army.mil</br>8visit@usma.edu (Visitor's Center)
49715,null/api/USAGovAPI/contacts.json/contact/49715,en,U.S. Mission to the United Nations,http://www.usa.gov/directory/federal/us-mission-to-the-united-nations.shtml,799 United Nations Plaza,New York,NY,10017,(212) 415-4062,,,http://usun.state.gov/about/contact/index.htm,Contact the U.S. Mission to the United Nations,en,,,,,,,,,,,,,,,,,,,http://www.usunnewyork.usmission.gov/,U.S. Mission to the United Nations,en,,,,,,,,,,The U.S. Mission to the United Nations carries out the nation's participation in the world body.,49030,null/api/USAGovAPI/contacts.json/contact/49030,Department of State (DOS),,,,,,,,,,,,,,,
49717,null/api/USAGovAPI/contacts.json/contact/49717,en,U.S. National Central Bureau - Interpol (Justice Department),http://www.usa.gov/directory/federal/us-national-central-bureau---interpol.shtml,Interpol Washington,Washington,DC,20530-0001,(202) 616-9000,,,http://www.justice.gov/interpol-washington/contact.html,Contact the U.S. National Central Bureau - Interpol (Justice Department) Contact Interpol-Washington,en,,,,,,,,,,,,,,,,,,,http://www.usdoj.gov/usncb/,U.S. National Central Bureau - Interpol (Justice Department),en,,,,,,,,,,"Interpol Washington, the U.S. National Central Bureau, coordinates law enforcement acitivities between U.S. agencies and their international counterparts.",52686,null/api/USAGovAPI/contacts.json/contact/52686,Department of Justice (DOJ),,,,,,,,,,,,,,,
49719,null/api/USAGovAPI/contacts.json/contact/49719,en,U.S. Sentencing Commission,http://www.usa.gov/directory/federal/us-sentencing-commission.shtml,One Columbus Circle NE,Washington,DC,20002-8002,(202) 502-4500,,,http://www.ussc.gov/Contact_Us/index.cfm,Contact the U.S. Sentencing Commission,en,,,,,,,,,,,,,,,,,,,http://www.ussc.gov/,U.S. Sentencing Commission,en,,,,,,,,,,"The U.S. Sentencing Commission studies and develops sentencing policies for the federal courts. The Commission serves as an information resource for Congress, the executive, the courts and the public on matters relating to federal crime and sentencing as well.",,,,,,,,,,,,,,,,,,pubaffairs@ussc.gov (All inquiries must include a surface mailing address)
49721,null/api/USAGovAPI/contacts.json/contact/49721,en,U.S. Trade and Development Agency,http://www.usa.gov/directory/federal/us-trade-and-development-agency.shtml,1000 Wilson Blvd. ,Arlington,VA,22209-3901,(703) 875-4357,,,http://www.ustda.gov/about/contact.asp,Contact the U.S. Trade and Development Agency,en,http://www.ustda.gov/about/staff.asp,Staff Directory,en,,,,,,,,,,,,,,,,http://www.ustda.gov/,U.S. Trade and Development Agency,en,http://www.ustda.gov/about/directions.asp,Directions to Main Office,en,,,,,,,"The United States Trade and Development Agency links U.S. businesses to export opportunities by funding project planning activities, pilot projects, and reverse trade missions.",,,,,,,,,,,,,,,,,,info@ustda.gov
49724,null/api/USAGovAPI/contacts.json/contact/49724,en,U.S. Trade Representative,http://www.usa.gov/directory/federal/us-trade-representative.shtml,Office of the U.S. Trade Representative,Washington,DC,20508,,,,http://www.ustr.gov/about-us/contact-us,Contact the U.S. Trade Representative,en,,,,,,,,,,,,,,,,,,,http://www.ustr.gov/,U.S. Trade Representative,en,,,,,,,,,,"Under the Executive Office of the President, the U.S. Trade Representative negotiates with foreign governments to craft trade agreements and resolve disputes.",49743,null/api/USAGovAPI/contacts.json/contact/49743,White House,,,,,,,,,,50145,null/api/USAGovAPI/contacts.json/contact/50145,Oficina del Representante Comercial de EE. UU.,es,,
49726,null/api/USAGovAPI/contacts.json/contact/49726,en,Unified Combatant Commands (Defense Department),http://www.usa.gov/directory/federal/unified-combatant-commands.shtml,1400 Defense Pentagon,Washington,DC,20301-1400,(703) 571-3343 (Department of Defense),,,http://www.defense.gov/landing/comment.aspx,Contact the Unified Combatant Commands (Defense Department),en,,,,,,,,,,,,,,,,,,,http://www.defenselink.mil/specials/unifiedcommand/,Unified Combatant Commands (Defense Department),en,,,,,,,,,,"The Unified Combatant Commands have a variety of strategic responsibilities, and promote effective and efficient cooperation between the various uniformed services.",49229,null/api/USAGovAPI/contacts.json/contact/49229,Department of Defense,49135,null/api/USAGovAPI/contacts.json/contact/49135,U.S. Central Command (CENTCOM),49261,null/api/USAGovAPI/contacts.json/contact/49261,European Command,49565,null/api/USAGovAPI/contacts.json/contact/49565,Northern Command,,,,,,
49727,null/api/USAGovAPI/contacts.json/contact/49727,en,Uniformed Services University of the Health Sciences,http://www.usa.gov/directory/federal/uniformed-services-university-of-the-health-sciences.shtml,4301 Jones Bridge Rd,Bethesda,MD,20814,(301) 295-3013</br>(301) 295-3383 (Admissions),,,http://www.usuhs.mil/about/contactinfo.html,Contact the Uniformed Services University of the Health Sciences,en,,,,,,,,,,,,,,,,,,,http://www.usuhs.mil/,Uniformed Services University of the Health Sciences,en,,,,,,,,,,"The Uniformed Services University of the Health Sciences is comprised of a School of Medicine and a School of Nursing, providing higher health sciences education ad training to service members.",49229,null/api/USAGovAPI/contacts.json/contact/49229,Department of Defense,,,,,,,,,,,,,,,webmaster@usuhs.edu
49730,null/api/USAGovAPI/contacts.json/contact/49730,en,Veterans' Employment and Training Service,http://www.usa.gov/directory/federal/veterans-employment-and-training-service.shtml,Office of the Asst. Secretary for Veterans Employment and Training Service,Washington,DC,20210,,,,http://www.dol.gov/dol/contact/,Contact the Veterans' Employment and Training Service Contact the Department of Labor (DOL),en,,,,,,,,,,,,,,,,,,,http://www.dol.gov/vets/,Veterans' Employment and Training Service,en,http://www.dol.gov/vets/aboutvets/contacts/map.htm,Find Veterans' Employment and Training Service Offices Near You,en,,,,,,,VETS provides resources to prepare and assist veterans obtain meaningful careers and maximize their employment opportunities.,49028,null/api/USAGovAPI/contacts.json/contact/49028,Department of Labor (DOL),,,,,,,,,,50252,null/api/USAGovAPI/contacts.json/contact/50252,Servicio de Empleo y Capacitación para Veteranos,es,(866) 487-2365,
